mean absolute percentage error,root mean squared error,R^2,mini child node size,tree depth
0.7992335335392583,4225.1779563953105,0.7451137246335677,16,7
0.8107216963311688,4220.998210342534,0.7425544093349928,16,7
0.8048209167100855,4160.1800993111165,0.7523673919686369,16,7
0.7932547635360534,4178.897776594206,0.749885738,16,7
0.8034425783480381,4160.026300664841,0.7479937932747723,16,7
0.8097784771109489,4232.640382643984,0.7405340098643067,17,7
0.7976815674524168,4192.366555448789,0.7502552186274903,17,7
0.8064493113488141,4182.031826851305,0.7453705658696723,17,7
0.7915456006569184,4148.063442659706,0.7529997192733806,17,7
0.7931258702510371,4200.797838809788,0.7473906044750214,17,7
0.791234672,4223.402358,0.7457395379865246,18,7
0.8024702158151442,4247.312304977528,0.744595022,18,7
0.7843076475349601,4066.7099192955993,0.7577619442682046,18,7
0.7845888685477619,4147.228899416408,0.7517872790367719,18,7
0.7820168553121458,4139.470545910083,0.7526640149839479,18,7
0.794976049,4228.289325569679,0.7434374859285514,19,7
0.793599657,4229.188044,0.7444595569788155,19,7
0.7857275364620734,4169.935439819323,0.7518387513874273,19,7
0.7910830355469441,4126.984308942415,0.754682764,19,7
0.7999059418267608,4132.622879137161,0.7505115397142027,19,7
0.7896940270882538,4172.846649613002,0.7495633667077563,20,7
0.79356601,4082.777521715293,0.7566343144335995,20,7
0.7877516391138187,4199.703722216742,0.7476463297668325,20,7
0.7973265341373768,4231.6827779827245,0.7455909811587591,20,7
0.790208014,4167.800268462896,0.749439255,20,7
0.7993428779278243,4117.566255359902,0.7523404940617627,21,7
0.8000871488877818,4139.920823722306,0.7531177007531871,21,7
0.796023822,4230.436285096381,0.7443176437466926,21,7
0.7986852412466094,4256.948903961515,0.7424065176516759,21,7
0.789526503,4175.874963887062,0.7487505731057925,21,7
0.7998844034771251,4242.029311457721,0.742928529,22,7
0.7877875995593745,4119.412062455947,0.7539131814352031,22,7
0.8056711400069506,4237.330725297011,0.7428414185253803,22,7
0.7903636693138009,4127.207016805872,0.753160038,22,7
0.7903410650871091,4171.917695241032,0.7508096730840241,22,7
0.7865980387144336,4114.991718720938,0.7531925969384649,23,7
0.7807258967410206,4182.638380010475,0.7485116931817608,23,7
0.7873543063193364,4168.355480874492,0.7490213562440977,23,7
0.7920781531412452,4193.957283706763,0.7507518125283862,23,7
0.7891500600271104,4156.339735763391,0.7519986157983389,23,7
0.7884251693959383,4122.043295814801,0.7521587488156042,24,7
0.7970577884200565,4159.260369977485,0.7489754542147802,24,7
0.7912611856698707,4181.415485481262,0.7488931499603206,24,7
0.7986059128555059,4248.416038831907,0.7467216297081176,24,7
0.7776950617072834,4171.011534775231,0.7488073594812819,24,7
0.7865631849707259,4144.653531147015,0.7533099919262025,25,7
0.7991313883967369,4206.488391733364,0.7462747915588945,25,7
0.7813120964130666,4146.837034851482,0.7510581354906065,25,7
0.7839521556720044,4156.664420431694,0.7532264818684125,25,7
0.785846509,4171.162850194082,0.7484370934449595,25,7
0.7839478506876242,4216.382439721366,0.7446139111350274,26,7
0.7913666478890871,4124.475054272888,0.7529760657051068,26,7
0.7784042649286073,4053.5827239355203,0.7615721858196945,26,7
0.7771061884781962,4200.877098866614,0.747675178,26,7
0.7812458589639434,4229.497424881994,0.7455305616383691,26,7
0.787950924,4106.970583965485,0.7538430201303895,27,7
0.7846750545183683,4201.55769,0.748250662,27,7
0.7998002772566493,4209.348485283008,0.7457870684009992,27,7
0.7754780377688283,4196.367900343139,0.7474070142958296,27,7
0.7927214628694038,4168.908556898102,0.7501873958324012,27,7
0.7940343950204972,4145.088104417769,0.7513189750425071,28,7
0.7927159980709705,4195.291038060237,0.7472532138833887,28,7
0.7836552664910129,4182.423819374427,0.7491853445763139,28,7
0.7911443053411515,4177.7426037761425,0.7504316317357203,28,7
0.7856953769414865,4201.128530255066,0.7450309455891023,28,7
0.7849222170875967,4151.457384357348,0.7533689467114134,29,7
0.7844970658344035,4189.832901563248,0.7491080531974099,29,7
0.7936614993589882,4205.204114892188,0.7457736137269686,29,7
